id,time,space
2427,0.00227547,20536
2428,0.00300026,20536
2429,0.00107622,20536
2430,0.00200105,20536
2431,0.00200295,20536
2432,0.00200105,20536
2433,0.00199938,20536
2434,0.00150871,20536
2435,0.000999212,20536
2436,0.00100136,20536
2437,0.00225163,20536
2438,0.00299978,20536
2439,0.00254631,20536
2440,0.00200343,20536
2441,0.00200009,20536
2442,0.00246692,20536
2443,0.000998497,20536
2444,0.0019989,20536
2445,0.00200009,20536
2446,0.00200033,20536
2447,0.0010004,20536
2448,0.00200081,20536
2449,0.0025394,20536
2450,0.000998735,20536
2451,0.00100183,20536
2452,0.00229812,20536
2453,0.00200057,20536
2454,0.00259066,20536
2455,0.00199747,20536
2456,0.00200009,20536
2457,0.00313139,20536
2458,0.00200248,20536
2459,0.00151563,20536
2460,0.00100088,20536
2461,0.00201464,20536
2462,0.00251317,20536
2463,0.00200033,20536
2464,0.00200129,20536
2465,0.00224471,20536
2466,0.00199747,20536
2467,0.00352478,20536
2468,0.00299907,20536
2469,0.00100136,20536
2470,0.00200105,20536
2471,0.00200129,20536
2472,0.00151229,20536
2473,0.00200033,20536
2474,0.00200605,20536
2475,0.00229096,20536
2476,0.00300074,20536
2477,0.00151038,20536
2478,0.00200319,20536
2479,0.00299954,20536
2480,0.00299811,20536
2481,0.00200009,20536
2482,0.00300646,20536
2483,0.0025413,20536
2484,0.00255442,20536
2485,0.00254631,20536
2486,0.00400305,20536
2487,0.00226784,20536
2488,0.00201941,20536
2489,0.00200033,20536
2490,0.0019989,20536
2491,0.0030005,20536
2492,0.00151062,20536
2493,0.00200033,20536
2494,0.00258994,20536
2495,0.0021584,20536
2496,0.00199962,20536
2497,0.00851798,20536
2498,0.00800037,20536
2499,0.00365496,20536
2500,0.00200009,20536
2501,0.00200248,20536
2502,0.00200677,20536
2503,0.00100231,20536
2504,0.000998974,20536
2505,0.00301456,20536
2506,0.00199914,20536
2507,0.00150967,20536
2508,0.00199938,20536
2509,0.00151014,20536
2510,0.00200081,20536
2511,0.0029974,20536
2512,0.00100112,20536
2513,0.00200105,20536
2514,0.00254703,20536
2515,0.0019989,20536
2516,0.00200129,20536
2517,0.00200224,20536
2518,0.00199986,20536
2519,0.00102735,20536
2520,0.00200033,20536
2521,0.0010016,20536
2522,0.00208449,20536
2523,0.00199842,20536
2524,0.00100136,20536
2525,0.00200081,20536
2526,0.00253153,20536
2527,0.00251174,20536
2528,0.00200033,20536
2529,0.00200224,20536
2530,0.00217843,20536
2531,0.00200486,20536
2532,0.00199914,20536
2533,0.00100088,20536
2534,0.00200391,20536
2535,0.00100303,20536
2536,0.00199938,20536
2537,0.00200105,20536
2538,0.00200319,20536
2539,0.0019691,20536
2540,0.00240993,20536
2541,0.00100064,20536
2542,0.00100017,20536
2543,0.00251007,20536
2544,0.00199962,20536
2545,0.00228095,20536
2546,0.00199842,20536
2547,0.00151134,20536
2548,0.00199914,20536
2549,0.00199866,20536
2550,0.00100088,20536
2551,0.00200057,20536
2552,0.00214219,20536
2553,0.00199986,20536
2554,0.00199866,20536
2555,0.00200868,20536
2556,0.00251675,20536
2557,0.00200319,20536
2558,0.00199842,20536
2559,0.00311303,20536
2560,0.00299859,20536
2561,0.00307035,23128
2562,0.00199914,23128
2563,0.0048399,23128
2564,0.00207996,23128
2565,0.00102019,23128
2566,0.00200105,23128
2567,0.00354838,23128
2568,0.00100064,23128
2569,0.00300026,23128
2570,0.00311661,23128
2571,0.0019958,23128
2572,0.00150871,23128
2573,0.00150895,23128
2574,0.00400543,23128
2575,0.0105429,23128
2576,0.00309634,23128
2577,0.00850844,23128
2578,0.0,23128
2579,0.0065968,23128
2580,0.00246215,23128
2581,0.00200105,23128
2582,0.00151014,23128
2583,0.00199842,23128
2584,0.0019989,23128
2585,0.00200152,23128
2586,0.0019989,23128
2587,0.00100088,23128
2588,0.00241518,23128
2589,0.00199962,23128
2590,0.00100088,23128
2591,0.00301981,23128
2592,0.00228405,23128
2593,0.00401974,23128
2594,0.00199771,23128
2595,0.00254321,23128
2596,0.00199914,23128
2597,0.0010016,23128
2598,0.00234175,23128
2599,0.00200152,23128
2600,0.00100255,23128
2601,0.00200224,23128
2602,0.00199962,23128
2603,0.00100017,23128
2604,0.00200462,23128
2605,0.0010016,23128
2606,0.00260735,23128
2607,0.00199652,23128
2608,0.00199914,23128
2609,0.00211263,23128
2610,0.00300074,23128
2611,0.0015111,23128
2612,0.00200009,23128
2613,0.00200272,23128
2614,0.00100422,23128
2615,0.00199962,23128
2616,0.00251603,23128
2617,0.00200367,23128
2618,0.00199819,23128
2619,0.00244713,23128
2620,0.00200033,23128
2621,0.00256634,23128
2622,0.00220323,23128
2623,0.00199914,23128
2624,0.00199866,23128
2625,0.00100279,23128
2626,0.00302935,23128
2627,0.00200009,23128
2628,0.00217986,23128
2629,0.00200033,23128
2630,0.00199962,23128
2631,0.002002,23128
2632,0.00199461,23128
2633,0.00200796,23128
2634,0.00199986,23128
2635,0.0025332,23128
2636,0.00199986,23128
2637,0.00199938,23128
2638,0.0023849,23128
2639,0.00298858,23128
2640,0.00210714,23128
2641,0.0015409,23128
2642,0.00304389,23128
2643,0.00199962,23128
2644,0.00214648,23128
2645,0.00199986,23128
2646,0.00353885,23128
2647,0.00200248,23128
2648,0.00200057,23128
2649,0.00199914,23128
2650,0.00258994,23128
2651,0.00325632,23128
2652,0.00200081,23128
2653,0.00251102,23128
2654,0.0010016,23128
2655,0.002002,23128
2656,0.00101805,23128
2657,0.00200248,23128
2658,0.00233388,23128
2659,0.00100136,23128
2660,0.000999451,23128
2661,0.00200438,23128
2662,0.00200391,23128
2663,0.00227332,23128
2664,0.00151253,23128
2665,0.00200081,23128
2666,0.00200176,23128
2667,0.00199986,23128
2668,0.00131965,23128
2669,0.00199962,23128
2670,0.00100255,23128
2671,0.00100255,23128
2672,0.000999689,23128
2673,0.00200033,23128
2674,0.00237989,23128
2675,0.00300074,23128
2676,0.00101686,23128
2677,0.00100446,23128
2678,0.00752449,23128
2679,0.0105131,23128
2680,0.00340819,23128
2681,0.00199938,23128
2682,0.00218296,23128
2683,0.00252485,23128
2684,0.00254798,23128
2685,0.00299811,23128
2686,0.00199866,23128
2687,0.00273466,23128
2688,0.00251079,23128
2689,0.00200152,23128
2690,0.00300002,23128
2691,0.00240612,23128
2692,0.00300169,23128
2693,0.00200105,23128
2694,0.00199986,23128
2695,0.00351477,23128
2696,0.00200057,23128
2697,0.00200176,23128
2698,0.00242615,23128
2699,0.00300407,23128
2700,0.00204062,23128
2701,0.00199962,23128
2702,0.00252652,23128
2703,0.00199795,23128
2704,0.00280118,23128
2705,0.000998974,23128
2706,0.002002,23128
2707,0.00200176,23128
2708,0.00199938,23128
2709,0.00201797,23128
2710,0.00200081,23128
2711,0.00199962,23128
2712,0.00138354,23128
2713,0.00200081,23128
2714,0.00200033,23128
2715,0.00199962,23128
2716,0.00251484,23128
2717,0.00346041,23128
2718,0.00200176,23128
2719,0.00268936,23128
2720,0.00234532,23128
2721,0.00118423,23128
2722,0.00200152,23128
2723,0.00250912,23128
2724,0.00216889,23128
2725,0.00100112,23128
2726,0.00200033,23128
2727,0.0030005,23128
2728,0.00199914,23128
2729,0.00237298,23128
2730,0.00151181,23128
2731,0.00250888,23128
2732,0.00300145,23128
2733,0.00251222,23128
2734,0.00200033,23128
2735,0.00199914,23128
2736,0.00204444,23128
2737,0.00299954,23128
2738,0.00259256,23128
2739,0.00199962,23128
2740,0.00105596,23128
2741,0.00200152,23128
2742,0.00199938,23128
2743,0.00306082,23128
2744,0.00199986,23128
2745,0.00208712,23128
2746,0.0010004,23128
2747,0.00199914,23128
2748,0.00199795,23128
2749,0.00199962,23128
2750,0.00200057,23128
2751,0.00300002,23128
2752,0.0185962,23128
2753,0.00200701,23128
2754,0.00200248,23128
2755,0.00222158,23128
2756,0.00200129,23128
2757,0.00255919,23128
2758,0.00200009,23128
2759,0.00199962,23128
2760,0.00199699,23128
2761,0.00200057,23128
2762,0.00372624,23128
2763,0.00200176,23128
2764,0.00200176,23128
2765,0.00300145,23128
2766,0.00199866,23128
2767,0.00199819,23128
2768,0.00199986,23128
2769,0.00300336,23128
2770,0.0030005,23128
2771,0.00240707,23128
2772,0.00251269,23128
2773,0.00232553,23128
2774,0.00199986,23128
2775,0.00151134,23128
2776,0.00199938,23128
2777,0.00200152,23128
2778,0.00300312,23128
2779,0.00200033,23128
2780,0.00314808,23128
2781,0.00200009,23128
2782,0.00253606,23128
2783,0.00199842,23128
2784,0.00200701,23128
2785,0.00251198,23128
2786,0.00300002,23128
2787,0.00113797,23128
2788,0.00200295,23128
2789,0.00251794,23128
2790,0.00200009,23128
2791,0.00200415,23128
2792,0.000999689,23128
2793,0.00200295,23128
2794,0.00200033,23128
2795,0.00209236,23128
2796,0.00203419,23128
2797,0.00200629,23128
2798,0.00317335,23128
2799,0.00199914,23128
2800,0.00200152,23128
2801,0.00342298,23128
2802,0.00199795,23128
2803,0.00229144,23128
2804,0.00200105,23128
2805,0.00200057,23128
2806,0.00199962,23128
2807,0.00200105,23128
2808,0.00242138,23128
2809,0.00199938,23128
2810,0.00253534,23128
2811,0.00100183,23128
2812,0.0019989,23128
2813,0.0030055,23128
2814,0.00199747,23128
2815,0.00302529,23128
2816,0.00200129,23128
2817,0.00100231,23128
2818,0.00199986,23128
2819,0.0051055,23128
2820,0.00900388,23128
2821,0.00754333,23128
2822,0.00200105,23128
2823,0.00250888,23128
2824,0.00200081,23128
2825,0.00300336,23128
2826,0.00227475,23128
2827,0.00199795,23128
2828,0.00225449,23128
2829,0.00300241,23128
2830,0.00216269,23128
2831,0.00100183,23128
2832,0.000999928,23128
2833,0.00141144,23128
2834,0.002002,23128
2835,0.0023725,23128
2836,0.00100374,23128
2837,0.00250959,23128
2838,0.00200033,23128
2839,0.000998735,23128
2840,0.00253391,23128
2841,0.00300312,23128
2842,0.00301027,23128
2843,0.00300002,23128
2844,0.0015099,23128
2845,0.00199938,23128
2846,0.00251389,23128
2847,0.00200081,23128
2848,0.00200152,23128
2849,0.00222731,23128
2850,0.00199986,23128
2851,0.00151157,23128
2852,0.0030005,23128
2853,0.00350952,23128
2854,0.00200033,23128
2855,0.00300074,23128
2856,0.00244093,23128
2857,0.00300312,23128
2858,0.00254726,23128
2859,0.00100255,23128
2860,0.00326562,23128
2861,0.00300121,23128
2862,0.00199986,23128
2863,0.0013957,23128
2864,0.00200272,23128
2865,0.00357342,23128
2866,0.00200105,23128
2867,0.00251102,23128
2868,0.00199938,23128
2869,0.00199866,23128
2870,0.00300336,23128
2871,0.000998259,23128
2872,0.00200462,23128
2873,0.00200081,23128
2874,0.00150967,23128
2875,0.00230408,23128
2876,0.00299907,23128
2877,0.00209761,23128
2878,0.00200248,23128
2879,0.00200105,23128
2880,0.00326276,23128
2881,0.0030005,23128
2882,0.00101709,23128
2883,0.00199986,23128
2884,0.00147152,23128
2885,0.00212431,26040
2886,0.00200105,26040
2887,0.00100183,26040
2888,0.00199842,26040
2889,0.00200367,26040
2890,0.00232053,26040
2891,0.00199509,26040
2892,0.00200081,26040
2893,0.00299883,26040
2894,0.00251269,26040
2895,0.00200319,26040
2896,0.00200009,26040
2897,0.00238585,26040
2898,0.00199962,26040
2899,0.00150919,26040
2900,0.00336289,26040
2901,0.00300312,26040
2902,0.00299716,26040
2903,0.00199962,26040
2904,0.00251698,26040
2905,0.00300217,26040
2906,0.00250888,26040
2907,0.00100112,26040
2908,0.00358558,26040
2909,0.00300169,26040
2910,0.00150847,26040
2911,0.00200295,26040
2912,0.00256658,26040
2913,0.00200057,26040
2914,0.00200176,26040
2915,0.00300241,26040
2916,0.000998497,26040
2917,0.00142908,26040
2918,0.0019989,26040
2919,0.0025022,26040
2920,0.00505233,26040
2921,0.00551367,26040
2922,0.00451517,26040
2923,0.0030005,26040
2924,0.00199914,26040
2925,0.00240684,26040
2926,0.00200272,26040
2927,0.00199771,26040
2928,0.00251508,26040
2929,0.00299859,26040
2930,0.00151062,26040
2931,0.00200129,26040
2932,0.00199938,26040
2933,0.00255537,26040
2934,0.00300097,26040
2935,0.00200486,26040
2936,0.00200033,26040
2937,0.00106049,26040
2938,0.00100374,26040
2939,0.00200152,26040
2940,0.00244236,26040
2941,0.00199962,26040
2942,0.00199747,26040
2943,0.00200224,26040
2944,0.00200081,26040
2945,0.00251389,26040
2946,0.00200462,26040
2947,0.00299907,26040
2948,0.0021975,26040
2949,0.000998735,26040
2950,0.00251341,26040
2951,0.00199747,26040
2952,0.0010016,26040
2953,0.00112653,26040
2954,0.00199986,26040
2955,0.000999928,26040
2956,0.00142646,26040
2957,0.00100064,26040
2958,0.00200152,26040
2959,0.00200009,26040
2960,0.00199938,26040
2961,0.00202203,26040
2962,0.00200057,26040
2963,0.00301099,26040
2964,0.00200295,26040
2965,0.00100088,26040
2966,0.00251007,26040
2967,0.00200057,26040
2968,0.00359344,26040
2969,0.00200105,26040
2970,0.00251293,26040
2971,0.00199986,26040
2972,0.0010016,26040
2973,0.00199628,26040
2974,0.00300288,26040
2975,0.00354171,26040
2976,0.00200009,26040
2977,0.00199723,26040
2978,0.0030005,26040
2979,0.00200176,26040
2980,0.00220156,26040
2981,0.00199914,26040
2982,0.00235796,26040
2983,0.00300217,26040
2984,0.0021832,26040
2985,0.00199914,26040
2986,0.00258255,26040
2987,0.00200129,26040
2988,0.0019989,26040
2989,0.00200081,26040
2990,0.00300121,26040
2991,0.00320482,26040
2992,0.00199914,26040
2993,0.00253081,26040
2994,0.00199509,26040
2995,0.00256801,26040
2996,0.00300002,26040
2997,0.00253081,26040
2998,0.00399971,26040
2999,0.00958753,26040
3000,0.0145452,26040
3001,0.00199842,26040
3002,0.00253463,26040
3003,0.00299764,26040
3004,0.00255609,26040
3005,0.00399566,26040
3006,0.00201416,26040
3007,0.0029974,26040
3008,0.00279427,26040
3009,0.00199962,26040
3010,0.00100183,26040
3011,0.0020256,26040
3012,0.00200033,26040
3013,0.00255942,26040
3014,0.00199842,26040
3015,0.00251293,26040
3016,0.00348043,26040
3017,0.00199509,26040
3018,0.00212502,26040
3019,0.00100017,26040
3020,0.000999212,26040
3021,0.00205445,26040
3022,0.00200081,26040
3023,0.0015111,26040
3024,0.00100327,26040
3025,0.00199986,26040
3026,0.00251722,26040
3027,0.00300384,26040
3028,0.00200057,26040
3029,0.00200438,26040
3030,0.00200319,26040
3031,0.0025928,26040
3032,0.00199962,26040
3033,0.00200009,26040
3034,0.00255823,26040
3035,0.00300336,26040
3036,0.00200057,26040
3037,0.002002,26040
3038,0.00262356,26040
3039,0.00301409,26040
3040,0.00199723,26040
3041,0.00203466,26040
3042,0.0030005,26040
3043,0.00224972,26040
3044,0.00199962,26040
3045,0.00151086,26040
3046,0.00228262,26040
3047,0.00300097,26040
3048,0.00101995,26040
3049,0.00199962,26040
3050,0.00300097,26040
3051,0.00300193,26040
3052,0.00208426,26040
3053,0.00219464,26040
3054,0.00199771,26040
3055,0.00222158,26040
3056,0.00200129,26040
3057,0.00150919,26040
3058,0.0022099,26040
3059,0.00200081,26040
3060,0.00302863,26040
3061,0.00199842,26040
3062,0.00256824,26040
3063,0.00200033,26040
3064,0.00310898,26040
3065,0.00300145,26040
3066,0.00304484,26040
3067,0.00200081,26040
3068,0.00239182,26040
3069,0.00199866,26040
3070,0.00251389,26040
3071,0.00200272,26040
3072,0.00199509,26040
3073,0.00328755,26040
3074,0.00300217,26040
3075,0.00151205,26040
3076,0.00200176,26040
3077,0.00200009,26040
3078,0.00100303,26040
3079,0.00100112,26040
3080,0.00250864,26040
3081,0.00200152,26040
3082,0.0019989,26040
3083,0.00105262,26040
3084,0.00199938,26040
3085,0.00253701,26040
3086,0.00100303,26040
3087,0.00100017,26040
3088,0.00100064,26040
3089,0.00300169,26040
3090,0.00399876,26040
3091,0.00199366,26040
3092,0.00251555,26040
3093,0.00200105,26040
3094,0.00299978,26040
3095,0.00200105,26040
3096,0.00199914,26040
3097,0.00256443,26040
3098,0.00200105,26040
3099,0.00100017,26040
3100,0.00252938,26040
3101,0.00199842,26040
3102,0.0030005,26040
3103,0.00221229,26040
3104,0.00100136,26040
3105,0.00100255,26040
3106,0.00201535,26040
3107,0.0115149,26040
3108,0.0145409,26040
3109,0.00251198,26040
3110,0.00299954,26040
3111,0.00200057,26040
3112,0.00300217,26040
3113,0.00300288,26040
3114,0.0019989,26040
3115,0.00353336,26040
3116,0.00200009,26040
3117,0.00151086,26040
3118,0.00340819,26040
3119,0.00200129,26040
3120,0.0020864,26040
3121,0.00200033,26040
3122,0.00100136,26040
3123,0.00325727,26040
3124,0.00300121,26040
3125,0.00200272,26040
3126,0.0025146,26040
3127,0.0034771,26040
3128,0.00299835,26040
3129,0.00201893,26040
3130,0.00299954,26040
3131,0.00224972,26040
3132,0.00199938,26040
3133,0.00100064,26040
3134,0.00223041,26040
3135,0.00100327,26040
3136,0.00214744,26040
3137,0.00199986,26040
3138,0.00100327,26040
3139,0.00200796,26040
3140,0.00199747,26040
3141,0.00300694,26040
3142,0.0010016,26040
3143,0.00240755,26040
3144,0.00200272,26040
3145,0.00251579,26040
3146,0.0029974,26040
3147,0.00136876,26040
3148,0.000999451,26040
3149,0.00272036,26040
3150,0.00300431,26040
3151,0.00151753,26040
3152,0.000999212,26040
3153,0.00300121,26040
3154,0.00312734,26040
3155,0.00199795,26040
3156,0.00151157,26040
3157,0.00199747,26040
3158,0.00251126,26040
3159,0.00235152,26040
3160,0.00199795,26040
3161,0.00236893,26040
3162,0.00200081,26040
3163,0.000999451,26040
3164,0.0022614,26040
3165,0.00300145,26040
3166,0.00250721,26040
3167,0.00300169,26040
3168,0.00150967,26040
3169,0.00199986,26040
3170,0.00300121,26040
3171,0.00200319,26040
3172,0.00200272,26040
3173,0.00100136,26040
3174,0.00199962,26040
3175,0.00100231,26040
3176,0.00100064,26040
3177,0.00200129,26040
3178,0.00300241,26040
3179,0.00234151,26040
3180,0.00200152,26040
3181,0.00100112,26040
3182,0.001019,26040
3183,0.00199938,26040
3184,0.00199986,26040
3185,0.00100303,26040
3186,0.00300026,26040
3187,0.00250912,26040
3188,0.00200295,26040
3189,0.00261664,26040
3190,0.00302792,26040
3191,0.0025208,26040
3192,0.00199628,26040
3193,0.00251508,26040
3194,0.00300336,26040
3195,0.00351644,26040
3196,0.00200415,26040
3197,0.00251317,26040
3198,0.00249648,26040
3199,0.00199986,26040
3200,0.00150919,26040
3201,0.00300074,26040
3202,0.00250483,26040
3203,0.00234079,26040
3204,0.00200009,26040
3205,0.00100183,26040
3206,0.00300384,26040
3207,0.0030396,26040
3208,0.00200081,26040
3209,0.00200272,26040
3210,0.00243783,26040
3211,0.00200057,26040
3212,0.00254011,26040
3213,0.00199986,26040
3214,0.00300193,26040
3215,0.00299978,26040
3216,0.00200415,26040
3217,0.00300765,26040
3218,0.00300431,26040
3219,0.00199986,26040
3220,0.00200343,26040
3221,0.00200295,26040
3222,0.00200033,26040
3223,0.00354218,26040
3224,0.00200224,26040
3225,0.00354767,26040
3226,0.00500154,26040
3227,0.00952673,26040
3228,0.00267982,26040
3229,0.00199962,26040
3230,0.00200009,26040
3231,0.00201464,26040
3232,0.002002,26040
3233,0.00200152,26040
3234,0.00200129,26040
3235,0.00199914,26040
3236,0.00303888,26040
3237,0.00200963,26040
3238,0.00242829,26040
3239,0.00200129,26040
3240,0.00202155,26040
3241,0.00200057,26040
3242,0.00251389,26040
3243,0.00300169,26040
3244,0.00100017,26040
3245,0.00200248,26040
3246,0.00199986,26040
3247,0.0025208,26040
3248,0.00299835,26040
3249,0.00200295,29336
3250,0.00200367,29336
3251,0.000999451,29336
3252,0.00250649,29336
3253,0.00300241,29336
3254,0.000999689,29336
3255,0.00234199,29336
3256,0.00200081,29336
3257,0.00151086,29336
3258,0.00300384,29336
3259,0.00300312,29336
3260,0.00200129,29336
3261,0.00200033,29336
3262,0.0030365,29336
3263,0.00300336,29336
3264,0.00223112,29336
3265,0.00200081,29336
3266,0.00290298,29336
3267,0.00200009,29336
3268,0.00100207,29336
3269,0.00300431,29336
3270,0.00300074,29336
3271,0.00200129,29336
3272,0.0019989,29336
3273,0.00200224,29336
3274,0.00199986,29336
3275,0.0033493,29336
3276,0.00300407,29336
3277,0.00151467,29336
3278,0.00200152,29336
3279,0.00200081,29336
3280,0.00302434,29336
3281,0.00100064,29336
3282,0.00209069,29336
3283,0.00200009,29336
3284,0.00300217,29336
3285,0.0030086,29336
3286,0.00299907,29336
3287,0.00200224,29336
3288,0.00199962,29336
3289,0.0010016,29336
3290,0.00200129,29336
3291,0.0010004,29336
3292,0.00253201,29336
3293,0.00299668,29336
3294,0.00251293,29336
3295,0.00200224,29336
3296,0.00199842,29336
3297,0.00318694,29336
3298,0.00199795,29336
3299,0.0022881,29336
3300,0.00199747,29336
3301,0.00456905,29336
3302,0.00751948,29336
3303,0.00654888,29336
3304,0.002069,29336
3305,0.00751781,29336
3306,0.00200081,29336
3307,0.00199556,29336
3308,0.000999451,29336
3309,0.0015099,29336
3310,0.00137639,29336
3311,0.0030036,29336
3312,0.00236201,29336
3313,0.00199914,29336
3314,0.00200152,29336
3315,0.00218654,29336
3316,0.00300598,29336
3317,0.000996828,29336
3318,0.00100303,29336
3319,0.0019989,29336
3320,0.00238371,29336
3321,0.00200176,29336
3322,0.00200033,29336
3323,0.00199842,29336
3324,0.00200319,29336
3325,0.00151324,29336
3326,0.0030005,29336
3327,0.00199771,29336
3328,0.00201392,29336
3329,0.000997543,29336
3330,0.00199962,29336
3331,0.0,29336
3332,0.00199962,29336
3333,0.00200057,29336
3334,0.00300026,29336
3335,0.00100183,29336
3336,0.00253367,29336
3337,0.00200081,29336
3338,0.00164056,29336
3339,0.00200057,29336
3340,0.00200129,29336
3341,0.00217819,29336
3342,0.00321603,29336
3343,0.00300336,29336
3344,0.00299931,29336
3345,0.00200033,29336
3346,0.000997305,29336
3347,0.0025413,29336
3348,0.00200272,29336
3349,0.00300097,29336
3350,0.00200009,29336
3351,0.002002,29336
3352,0.00200033,29336
3353,0.00200081,29336
3354,0.00300312,29336
3355,0.00251365,29336
3356,0.00200367,29336
3357,0.0019989,29336
3358,0.00221968,29336
3359,0.0019958,29336
3360,0.00216675,29336
3361,0.00200272,29336
3362,0.00251794,29336
3363,0.00200009,29336
3364,0.00254178,29336
3365,0.00200081,29336
3366,0.00100064,29336
3367,0.00200462,29336
3368,0.00200057,29336
3369,0.00327945,29336
3370,0.00351858,29336
3371,0.00200295,29336
3372,0.00200057,29336
3373,0.00300622,29336
3374,0.00199986,29336
3375,0.00230765,29336
3376,0.00300169,29336
3377,0.00250936,29336
3378,0.00213265,29336
3379,0.00200033,29336
3380,0.00100064,29336
3381,0.00299954,29336
3382,0.00199986,29336
3383,0.00203013,29336
3384,0.00100017,29336
3385,0.00200129,29336
3386,0.00299549,29336
3387,0.0025115,29336
3388,0.00199747,29336
3389,0.00300097,29336
3390,0.000999212,29336
3391,0.00300026,29336
3392,0.00313854,29336
3393,0.00351095,29336
3394,0.00245523,29336
3395,0.00199938,29336
3396,0.0025425,29336
3397,0.00199962,29336
3398,0.00100088,29336
3399,0.00219178,29336
3400,0.00199819,29336
3401,0.00299811,29336
3402,0.00200152,29336
3403,0.00199962,29336
3404,0.00100303,29336
3405,0.00205541,29336
3406,0.00199866,29336
3407,0.000999689,29336
3408,0.00200129,29336
3409,0.00199866,29336
3410,0.00234985,29336
3411,0.00200009,29336
3412,0.00253963,29336
3413,0.00199938,29336
3414,0.00250983,29336
3415,0.00100231,29336
3416,0.00100183,29336
3417,0.00150967,29336
3418,0.00200105,29336
3419,0.00200105,29336
3420,0.00253749,29336
3421,0.00100207,29336
3422,0.00100327,29336
3423,0.00257659,29336
3424,0.00199628,29336
3425,0.00254297,29336
3426,0.00500298,29336
3427,0.00600719,29336
3428,0.0115163,29336
3429,0.00300002,29336
3430,0.00451708,29336
3431,0.00199676,29336
3432,0.00227952,29336
3433,0.002002,29336
3434,0.00200272,29336
3435,0.00300455,29336
3436,0.00200176,29336
3437,0.0030055,29336
3438,0.00351262,29336
3439,0.00200272,29336
3440,0.00200033,29336
3441,0.00206232,29336
3442,0.00200391,29336
3443,0.00253892,29336
3444,0.0019958,29336
3445,0.00251341,29336
3446,0.00330925,29336
3447,0.00200129,29336
3448,0.00226331,29336
3449,0.00100112,29336
3450,0.00200295,29336
3451,0.00343299,29336
3452,0.00200105,29336
3453,0.00215554,29336
3454,0.00300074,29336
3455,0.0015173,29336
3456,0.00200415,29336
3457,0.00100112,29336
3458,0.00302625,29336
3459,0.00200057,29336
3460,0.0025363,29336
3461,0.00100088,29336
3462,0.00100231,29336
3463,0.00253749,29336
3464,0.00100636,29336
3465,0.00200009,29336
3466,0.00205112,29336
3467,0.0030005,29336
3468,0.00263143,29336
3469,0.00200033,29336
3470,0.00100231,29336
3471,0.003474,29336
3472,0.00200105,29336
3473,0.00253987,29336
3474,0.00200248,29336
3475,0.00200224,29336
3476,0.00351214,29336
3477,0.000998735,29336
3478,0.00200272,29336
3479,0.00200033,29336
3480,0.00199986,29336
3481,0.00100136,29336
3482,0.0021956,29336
3483,0.00244403,29336
3484,0.00151753,29336
3485,0.0014174,29336
3486,0.00199795,29336
3487,0.00151372,29336
3488,0.00200367,29336
3489,0.00100231,29336
3490,0.00300932,29336
3491,0.00199842,29336
3492,0.00216961,29336
3493,0.00199652,29336
3494,0.00220013,29336
3495,0.00199986,29336
3496,0.00150943,29336
3497,0.0019989,29336
3498,0.00299883,29336
3499,0.00340414,29336
3500,0.00200319,29336
3501,0.0022285,29336
3502,0.00199842,29336
3503,0.0021987,29336
3504,0.00200057,29336
3505,0.00300646,29336
3506,0.00601101,29336
3507,0.00300241,29336
3508,0.00300169,29336
3509,0.00100374,29336
3510,0.000999928,29336
3511,0.00299811,29336
3512,0.00304008,29336
3513,0.00299907,29336
3514,0.00319839,29336
3515,0.00299978,29336
3516,0.00202632,29336
3517,0.00199938,29336
3518,0.00300312,29336
3519,0.00199866,29336
3520,0.00300264,29336
3521,0.00248313,29336
3522,0.00200057,29336
3523,0.0025413,29336
3524,0.00200057,29336
3525,0.00100017,29336
3526,0.00123572,29336
3527,0.00200033,29336
3528,0.00200057,29336
3529,0.00199723,29336
3530,0.00300121,29336
3531,0.00199842,29336
3532,0.0030005,29336
3533,0.0031426,29336
3534,0.00199747,29336
3535,0.00245094,29336
3536,0.00200009,29336
3537,0.00151038,29336
3538,0.00200176,29336
3539,0.0030005,29336
3540,0.00199866,29336
3541,0.00200105,29336
3542,0.0025413,29336
3543,0.00199866,29336
3544,0.00300121,29336
3545,0.0010035,29336
3546,0.00199866,29336
3547,0.000999451,29336
3548,0.00200176,29336
3549,0.00199938,29336
3550,0.00101709,29336
3551,0.00200129,29336
3552,0.00199866,29336
3553,0.00248671,29336
3554,0.00100207,29336
3555,0.00150943,29336
3556,0.00222182,29336
3557,0.00199795,29336
3558,0.00202632,29336
3559,0.00200057,29336
3560,0.0010004,29336
3561,0.00203943,29336
3562,0.00200129,29336
3563,0.00252509,29336
3564,0.00200009,29336
3565,0.00303149,29336
3566,0.00200176,29336
3567,0.00257659,29336
3568,0.00200224,29336
3569,0.00257325,29336
3570,0.00199962,29336
3571,0.00199723,29336
3572,0.00226426,29336
3573,0.002002,29336
3574,0.00226235,29336
3575,0.00200176,29336
3576,0.00603509,29336
3577,0.0115454,29336
3578,0.0,29336
3579,0.00701714,29336
3580,0.00505686,29336
3581,0.00392938,29336
3582,0.0030036,29336
3583,0.00199842,29336
3584,0.00300574,29336
3585,0.0019989,29336
3586,0.00200129,29336
3587,0.00200009,29336
3588,0.00305247,29336
3589,0.00200033,29336
3590,0.00400782,29336
3591,0.00200534,29336
3592,0.00199962,29336
3593,0.0019958,29336
